text,user
have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!,realDonaldTrump
What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....,realDonaldTrump
"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!",realDonaldTrump
"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...",realDonaldTrump
It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....,realDonaldTrump
"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!",realDonaldTrump
Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,realDonaldTrump
.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!,realDonaldTrump
Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,realDonaldTrump
"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!",realDonaldTrump
"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  ÷Ûü÷Ûü÷ÛüThank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!",realDonaldTrump
We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,realDonaldTrump
"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",realDonaldTrump
"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",realDonaldTrump
"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!",realDonaldTrump
"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",realDonaldTrump
'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews https://t.co/d6daCFZHNh,realDonaldTrump
RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D,realDonaldTrump
FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,realDonaldTrump
'Trump Helps Lift Small Business Confidence to 12-Yr. High'https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx,realDonaldTrump
'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,realDonaldTrump
'U.S. Small-Business Optimism Index Surges by Most Since 1980'https://t.co/X22x1BttdG,realDonaldTrump
Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! #LawEnforcementAppreciationDay https://t.co/xdPIKbvfzj https://t.co/ySRNaF9Nvz,realDonaldTrump
An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,realDonaldTrump
Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!,realDonaldTrump
"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",realDonaldTrump
"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",realDonaldTrump
"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",realDonaldTrump
"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",realDonaldTrump
Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!,realDonaldTrump
Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!,realDonaldTrump
"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",realDonaldTrump
"RT @MeetThePress: Watch our interview with @KellyannePolls: Russia ""did not succeed"" in attempts to sway election https://t.co/EZhgUIUbYx #Û_",realDonaldTrump
Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!,realDonaldTrump
"""@FoxNews: ""We certainly donÛªt want intelligence interfering with politics and we donÛªt want politics interfeÛ_ https://t.co/bwDjEg1d7S""",realDonaldTrump
"""@KellyannePolls: Welcome to President and Mrs. Bush.  https://t.co/I1K4nj1gVu"" Very nice!",realDonaldTrump
"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",realDonaldTrump
Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star,realDonaldTrump
"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",realDonaldTrump
"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",realDonaldTrump
"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",realDonaldTrump
Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!,realDonaldTrump
Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!,realDonaldTrump
Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!,realDonaldTrump
Happy Birthday @EricTrump!https://t.co/bJaEY7qFSn,realDonaldTrump
Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!,realDonaldTrump
I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,realDonaldTrump
"Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",realDonaldTrump
"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",realDonaldTrump
"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",realDonaldTrump
"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",realDonaldTrump
and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE,realDonaldTrump
Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......,realDonaldTrump
"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",realDonaldTrump
So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?,realDonaldTrump
The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......,realDonaldTrump
"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",realDonaldTrump
"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",realDonaldTrump
"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",realDonaldTrump
"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",realDonaldTrump
...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!,realDonaldTrump
"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",realDonaldTrump
"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..",realDonaldTrump
"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""",realDonaldTrump
massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!,realDonaldTrump
"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",realDonaldTrump
"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",realDonaldTrump
"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",realDonaldTrump
"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......",realDonaldTrump
Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,realDonaldTrump
"""@FoxNews: Julian Assange on U.S. media coverage: ÛÏItÛªs very dishonest.Û #Hannity https://t.co/ADcPRQifH9"" More dishonest than anyone knows",realDonaldTrump
"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",realDonaldTrump
"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",realDonaldTrump
I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,realDonaldTrump
"""Trump is already delivering the jobs he promised America"" https://t.co/11spTMa6Tm",realDonaldTrump
There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,realDonaldTrump
"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION.https://t.co/siXrptsOrt",realDonaldTrump
"""@DanScavino: Ford to scrap Mexico plant, invest in Michigan due to Trump policies""https://t.co/137nUo03Gl",realDonaldTrump
"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS",realDonaldTrump
"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",realDonaldTrump
"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare.",realDonaldTrump
"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""",realDonaldTrump
General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,realDonaldTrump
"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",realDonaldTrump
North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,realDonaldTrump
"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",realDonaldTrump
"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",realDonaldTrump
"@CNN just released a book called ""Unprecedented"" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!",realDonaldTrump
"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",realDonaldTrump
"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",realDonaldTrump
"RT @IvankaTrump: 2016 has been one of the most eventful and exciting years of my life. I wish you peace, joy, love and laughter. Happy NewÛ_",realDonaldTrump
RT @DonaldJTrumpJr: Happy new year everyone. #newyear #family #vacation #familytime https://t.co/u9fJIKNoZq,realDonaldTrump
RT @EricTrump: 2016 was such an incredible year for our entire family! My beautiful wife @LaraLeaTrump made it even better! _Ùà¼_Ùàü_Ùà¼_Ùàü https://t.Û_,realDonaldTrump
RT @Reince: Happy New Year + God's blessings to you all.  Looking forward to incredible things in 2017!  @realDonaldTrump will Make AmericaÛ_,realDonaldTrump
RT @DanScavino: On behalf of our next #POTUS &amp; @TeamTrump-#HappyNewYear AMERICA_Ùà¼_Ùàühttps://t.co/Y6XDdijXeahttps://t.co/D8plL7xHqlhttps:Û_,realDonaldTrump
TO ALL AMERICANS-#HappyNewYear &amp; many blessings to you all! Looking forward to a wonderful &amp; prosperous 2017 as we work together to #MAGA_Ùà¼_Ùàü https://t.co/UaBFaoDYHe,realDonaldTrump
RT @realDonaldTrump: Happy Birthday @DonaldJTrumpJr!https://t.co/uRxyCD3hBz,realDonaldTrump
Happy Birthday @DonaldJTrumpJr!https://t.co/uRxyCD3hBz,realDonaldTrump
"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!",realDonaldTrump
"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!",realDonaldTrump
"Join @AmerIcan32, founded by Hall of Fame legend @JimBrownNFL32 on 1/19/2017 in Washington, D.C.https://t.co/14DGDrIlcl https://t.co/XwSmQVFuoM",realDonaldTrump
Great move on delay (by V. Putin) - I always knew he was very smart!,realDonaldTrump
My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy,realDonaldTrump
'Economists say Trump delivered hope' https://t.co/SjGBgglIuQ,realDonaldTrump
"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!",realDonaldTrump
"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but.......",realDonaldTrump
Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!,realDonaldTrump
"The U.S. Consumer Confidence Index for December surged nearly four points to 113.7, THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!",realDonaldTrump
"President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!",realDonaldTrump
"The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!",realDonaldTrump
"I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!",realDonaldTrump
The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!,realDonaldTrump
"The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!",realDonaldTrump
"President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving, ISIS, OCare, etc.",realDonaldTrump
"Merry Christmas and a very, very, very , very Happy New Year to everyone!",realDonaldTrump
#MerryChristmas https://t.co/5GgDmJrGMS,realDonaldTrump
Happy #Hanukkah https://t.co/UvZwtykV1E,realDonaldTrump
"The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad, but we will get it done anyway!",realDonaldTrump
".@NBCNews purposely left out this part of my nuclear qoute: ""until such time as the world comes to its senses regarding nukes.""  Dishonest!",realDonaldTrump
"Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!",realDonaldTrump
"slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?",realDonaldTrump
"The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......",realDonaldTrump
"As to the U.N., things will be different after Jan. 20th.",realDonaldTrump
"my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!",realDonaldTrump
"My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with...",realDonaldTrump
"The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",realDonaldTrump
"Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",realDonaldTrump
The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes,realDonaldTrump
"Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.",realDonaldTrump
The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1,realDonaldTrump
"I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!",realDonaldTrump
I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!,realDonaldTrump
"I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently",realDonaldTrump
Campaigning to win the Electoral College is much more difficult &amp; sophisticated than the popular vote. Hillary focused on the wrong states!,realDonaldTrump
"Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!",realDonaldTrump
"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",realDonaldTrump
"Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ...",realDonaldTrump
"""@mike_pence: Congratulations to @RealDonaldTrump; officially elected President of the United States today by the Electoral College!""",realDonaldTrump
"""@Franklin_Graham: Congratulations to President-elect @realDonaldTrump--the electoral votes are in and it's official."" Thank you Franklin!",realDonaldTrump
RT @DanScavino: #TrumpTrain_Ù_â_ÙÕ¬_Ùà¼_Ùàü_Ùà¼_Ùàü_Ùà¼_Ùàü_Ùà¼_Ùàü https://t.co/qAQdBGEwSv,realDonaldTrump
"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",realDonaldTrump
"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",realDonaldTrump
"If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned &amp; called terrible names!",realDonaldTrump
We should tell China that we don't want the drone they stole back.- let them keep it!,realDonaldTrump
"Thank you Alabama! From now on, itÛªs going to be #AmericaFirst. Our goal is to bring back that wonderful phrase: #MadeInTheUSA! https://t.co/O3RBYD2dT3",realDonaldTrump
"RT @DanScavino: Join President-elect Trump LIVE from Mobile, Alabama via his #Facebook page! #ThankYouTour2016 Watch: https://t.co/btzN080Û_",realDonaldTrump
China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.,realDonaldTrump
"Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!",realDonaldTrump
"""@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain""  Thank you!",realDonaldTrump
"Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!",realDonaldTrump
Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch: https://t.co/GhitNM0gJq https://t.co/OawesIeUjB,realDonaldTrump
"#ThankYouTour2016 Tonight- Orlando, Florida Tickets: https://t.co/JwQeccp79NTomorrow- Mobile, AlabamaTickets: https://t.co/GGgbjl8Zo6 https://t.co/udCCmET1jU",realDonaldTrump
"Well, we all did it, together! I hope the ""MOVEMENT"" fans will go to D.C. on Jan 20th for the swearing in. Let's set the all time record!",realDonaldTrump
Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?,realDonaldTrump
"Thank you Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS#ThankYouTour2016 https://t.co/Odd2JSTvkn",realDonaldTrump
"Join me in Mobile, Alabama on Sat. at 3pm! #ThankYouTour2016 Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C",realDonaldTrump
"If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?",realDonaldTrump
"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",realDonaldTrump
"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",realDonaldTrump
"Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!",realDonaldTrump
.@BillGates and @JimBrownNFL32 in my Trump Tower office yesterday- two great guys! https://t.co/4PjSOEU5y9,realDonaldTrump
"Thank you Wisconsin! My Administration will be focused on three very important words: jobs, jobs, jobs! Watch: https://t.co/vatXZb3oM2 https://t.co/87TyY7CG0X",realDonaldTrump
"RT @DanScavino: Join #PEOTUS Trump &amp; #VPEOTUS Pence live in West Allis, Wisconsin! #ThankYouTour2016 #MAGAhttps://t.co/vU5EPIYKUc https:/Û_",realDonaldTrump
"Join me this Saturday at LaddÛÒPeebles Stadium in Mobile, Alabama! #ThankYouTour2016 Tickets: https://t.co/GGgbjl8Zo6 https://t.co/2aXHTRyNT3",realDonaldTrump
The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.,realDonaldTrump
Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!,realDonaldTrump
"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",realDonaldTrump
"I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!",realDonaldTrump
"Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.",realDonaldTrump
"Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......",realDonaldTrump
I will be making my announcement on the next Secretary of State tomorrow morning.,realDonaldTrump
The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,realDonaldTrump
"#ThankYouTour2016 Tue: West Allis, WI. Thur: Hershey, PA. Fri: Orlando, FL. Sat: Mobile, AL. Tickets: https://t.co/kv624y9UOm https://t.co/Wi7bV2JDXY",realDonaldTrump
The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.,realDonaldTrump
"Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",realDonaldTrump
Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!,realDonaldTrump
"Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!",realDonaldTrump
Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!,realDonaldTrump
"Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!",realDonaldTrump
"I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!",realDonaldTrump
"Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!",realDonaldTrump
I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!,realDonaldTrump
RT @FoxNewsSunday: Sunday-- our exclusive interview with President-elect @realDonaldTrump Watch on @FoxNews at 2p/10p ET Check your localÛ_,realDonaldTrump
October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z,realDonaldTrump
RT @TrumpInaugural: Counting down the days until the swearing in of @realDonaldTrump &amp; @mike_pence. Check in here for the latest updates. #Û_,realDonaldTrump
"A very interesting read. Unfortunately, so much is true.https://t.co/ER2BoM765M",realDonaldTrump
"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!",realDonaldTrump
"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",realDonaldTrump
I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!,realDonaldTrump
".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State"".",realDonaldTrump
"Thank you Michigan. We are going to bring back your jobs &amp; together, we will MAKE AMERICA GREAT AGAIN!Watch: https://t.co/cJK323RDYl https://t.co/JjhIdFXCGV",realDonaldTrump
Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behalf of the people. https://t.co/5Fzamedm1F,realDonaldTrump
"Join me live in Louisiana! Tomorrow, we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL",realDonaldTrump
THANK YOU IOWA!#ThankYouTour2016 https://t.co/v6EB2OQMeO,realDonaldTrump
"Join me tomorrow! #MAGA 10am- Baton Rouge, LA. Tickets: https://t.co/rvIQ6Yq45P7pm- Grand Rapids, MI.Tickets: https://t.co/2UTwAg5V87",realDonaldTrump
"On my way to Des Moines, Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016",realDonaldTrump
Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.,realDonaldTrump
"If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues",realDonaldTrump
"Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!",realDonaldTrump
"Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!#ThankYouTour2016 #MAGAhttps://t.co/1IuRTVwMSx https://t.co/GONlD0i11O",realDonaldTrump
"We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...https://t.co/r5eRLR24Q3",realDonaldTrump
I will be interviewed on the @TODAYshow at 7:30. Enjoy!,realDonaldTrump
"A great night in Fayetteville, North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA",realDonaldTrump
"Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville, North Carolina! See you soon! #ThankYouTour2016 https://t.co/gvRkQkwblE",realDonaldTrump
Masa said he would never do this had we (Trump) not won the election!,realDonaldTrump
"Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50,000 new jobs....",realDonaldTrump
"Join me tonight in Fayetteville, North Carolina at 7pm! #ThankYouTour2016 Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7",realDonaldTrump
"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",realDonaldTrump
#ThankYouTour2016 12/6- North Carolinahttps://t.co/79AHq3NC0v12/8- Iowahttps://t.co/1IuRTVwMSx12/9- Michiganhttps://t.co/2UTwAg5V87 https://t.co/QKGpE52Ukg,realDonaldTrump
"If the press would cover me accurately &amp; honorably, I would have far less reason to ""tweet."" Sadly, I don't know if that will ever happen!",realDonaldTrump
I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development: https://t.co/zYGi8fGnL5 https://t.co/1D9NXlHc2b,realDonaldTrump
their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!,realDonaldTrump
"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..",realDonaldTrump
".@FoxNews will be re-running ""Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!",realDonaldTrump
The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,realDonaldTrump
expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS,realDonaldTrump
"these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...",realDonaldTrump
"wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....",realDonaldTrump
"without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......",realDonaldTrump
"fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......",realDonaldTrump
"The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,",realDonaldTrump
"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",realDonaldTrump
"Our great VPE, @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.",realDonaldTrump
State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.,realDonaldTrump
"""@TigerWoods: CanÛªt wait to get back out there and mix it up with the boys. ÛÒTW #heroworldchallenge"" Great to have you back Tiger - Special!",realDonaldTrump
Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!,realDonaldTrump
Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.,realDonaldTrump
The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!,realDonaldTrump
