text,user
"""Everybody who has health insurance benefited and continues to benefit from this law."" äóîPresident Obama",BarackObama
LIVE: The President is speaking about the benefits of #Obamacare and how to continue progress on health care reform. http://t.co/cYwxrmRJal,BarackObama
Tune in at 2:30 p.m. ET to watch the President discuss how we can build on the progress made under #Obamacare: http://t.co/ypZu1h1gmp,BarackObama
RT @WhiteHouse: BREAKING: Watch @POTUS announce that the U.S. has agreed to formally reestablish diplomatic relations with #Cuba. http://t.äó_,BarackObama
LAST CALL: Enter for your chance to fly to Hawaii and relax in paradise. http://t.co/PFoMloBIeE http://t.co/cgmVDjMdfe,BarackObama
Say you'll keep up the fightäóîshow your support and chip in before midnight: http://t.co/ETrnnXfVwF http://t.co/YChVFtnzib,BarackObama
BUZZER BEATER: There's not a lot of time left on the clock. Chip in $5 now. http://t.co/glkmuDAMmY http://t.co/u4zDyut8li,BarackObama
"RT @WhiteHouse: ""To see people gathered in the eveningäó_and to feel that they have the right to loveäóîthat was pretty cool."" äóî@POTUS http://täó_",BarackObama
TONIGHT: Don't miss your chance to see Hawaii. Enter before the deadline. http://t.co/rBwNcVI05c http://t.co/B2SF6XLc4g,BarackObama
"""Too many Americans are working long days for less pay than they deserve."" äóîPresident Obama on overtime pay http://t.co/Y4yThJ1K2g",BarackObama
Don't miss your shot to chip in before tonight's deadline: http://t.co/UpRlqXpAvA http://t.co/8BhUWA0apv,BarackObama
Help break the silence on gun violence in America. Join the fight for common-sense reform: http://t.co/4CZJQzPkVE,BarackObama
You've never seen greens like this. Enter now for your chance to win a trip to Hawaii: http://t.co/5xu1velsHQ http://t.co/yTD0j0UplR,BarackObama
"RT @WhiteHouse: ""This was a true bipartisan achievement and itäó»s a reminder of what we can get doneäó_when we work together"" äóî@POTUS http://täó_",BarackObama
Chip inäóîthe deadline is quickly approaching: http://t.co/DwqB9iMdD7 http://t.co/o8FyZYYo5s,BarackObama
Organizing in paradiseäóîthe only thing missing is you: http://t.co/lK2k5bvys4 http://t.co/jI3VtkNiJR,BarackObama
Add your name if you agree that it's time to stand up and do something about gun violence in America: http://t.co/SasWr4rQ7K,BarackObama
"""For too long, weäó»ve been blind to the unique mayhem that gun violence inflicts upon this nation."" äóîPresident Obama",BarackObama
Sign up for your chance to see firsthand how organizing is making a difference in Hawaii: http://t.co/LWqT05mUn6 http://t.co/MuoyB9HgMy,BarackObama
Better hurryäóîthe deadline to chip in is right around the corner: http://t.co/F464WKR1jH http://t.co/261B8rX8ks,BarackObama
You could be organizing in paradise: http://t.co/eGdh54dKvD http://t.co/02a29XTEbT,BarackObama
"The President is acting where he can, but we need Congress to pass a comprehensive solution to fix our broken system. #ImmigrationAction",BarackObama
"Over the past two years, the Houseäó»s failure to take #ImmigrationAction has cost the country $26.8 billion.",BarackObama
The bill would have put millions of people on a path to citizenship and grown the economy by a cumulative $1.2 trillion. #ImmigrationAction,BarackObama
"Two years ago today, the Senate passed a bill to fix our broken immigration system with a bipartisan majority. #ImmigrationAction",BarackObama
"""The Affordable Care Act still stands. It is working, and it is here to stay."" äóîPresident Obama http://t.co/cx3VHdpaf1 #ACAWorks",BarackObama
"In the weekly address, the President reaffirms how the Supreme Court ruling on #Obamacare is a victory for America: http://t.co/7YSXvqG6VC",BarackObama
LIVE: President Obama is speaking in Charleston honoring the life of Reverend Clementa Pinckney. http://t.co/nTe0jAzOld,BarackObama
Watch the President's full statement on the Supreme Court's ruling on marriage equality. #LoveWins http://t.co/nRBI49pQT5,BarackObama
History. #LoveWins http://t.co/5B3C2pBEXA,BarackObama
Retweet to spread the word. #LoveWins http://t.co/JJ5iCP4ZWn,BarackObama
"This ruling is a victory for friends, families, and organizers who fought tirelessly for years for marriage equality. #LoveWins",BarackObama
"""America should be very proud."" äóîPresident Obama #LoveWins",BarackObama
"""Those countless, often anonymous heroesäóîthey deserve our thanks."" äóîPresident Obama #LoveWins",BarackObama
"""What a vindication of the belief that ordinary people can do extraordinary things."" äóîPresident Obama #LoveWins",BarackObama
"""Today we can say in no uncertain terms that we've made our union a little more perfect."" äóîPresident Obama #LoveWins",BarackObama
"""America is a place where you can write your own destiny."" äóîPresident Obama #LoveWins",BarackObama
"""For all our differences, we are one peopleäóîstronger together than we could ever be alone."" äóîPresident Obama #LoveWins",BarackObama
"""When all Americans are treated as equal, we are all more free."" äóîPresident Obama #LoveWins",BarackObama
"""This ruling is a victory for America."" äóîPresident Obama #LoveWins",BarackObama
"""All people should be treated equally, regardless of who they are or who they love."" äóîPresident Obama #LoveWins",BarackObama
"""This morning the Supreme Court recognized the Constitution guarantees marriage equality."" äóîPresident Obama #LoveWins",BarackObama
"""We are all created equal."" äóîPresident Obama #LoveWins",BarackObama
LIVE: President Obama is speaking on today's historical decision on marriage equality. http://t.co/BlWUaqluOD #LoveWins,BarackObama
"RT @POTUS: Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #Läó_",BarackObama
"Affordable health care is a right for all, not a privilege for a few. http://t.co/OjCC8OD6g1",BarackObama
"""This was a good day for America. Let's get back to work."" äóîPresident Obama #ACAWorks",BarackObama
"""That's when America soarsäóîwhen we look out for one another."" äóîPresident Obama #ACAWorks",BarackObama
"""What we're not going to do is unravel what we've woven into the fabric of America."" äóîPresident Obama #ACAWorks",BarackObama
"""We're making progress. We're going to keep working to get more people covered."" äóîPresident Obama #ACAWorks",BarackObama
"""With this case behind us, let's be clear: We've got more work to do."" äóîPresident Obama #ACAWorks",BarackObama
"""This reform remains what it's always been: a set of fair rules and tougher protections."" äóîPresident Obama #ACAWorks",BarackObama
"""Across the country, there are people who are directly benefiting from the law and don't even know it."" äóîPresident Obama",BarackObama
"""Five years in, this is no longer about a law ... This is health care in America."" äóîPresident Obama #ACAworks",BarackObama
"""This law is now helping tens of millions of Americans."" äóîPresident Obama #ACAWorks",BarackObama
"""This is not a set of political talking points. This is reality. This law is working."" äóîPresident Obama #ACAWorks",BarackObama
"""As the law's provisions have gradually taken effect, more than 16 million Americans have gained coverage so far."" äóîPresident Obama",BarackObama
"""America would have gone backwards. That's not what we do. We move forward."" äóîPresident Obama",BarackObama
"""The Affordable Care Act is here to stay."" äóîPresident Obama #ACAWorks",BarackObama
"""When the dust has settled, there can be no doubt that this law is working."" äóîPresident Obama #ACAWorks",BarackObama
"""In America, health care is not a privilege for the few but a right for all."" äóîPresident Obama",BarackObama
LIVE: President Obama is speaking about today's #Obamacare ruling. http://t.co/SyXOeus6Ws,BarackObama
Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX,BarackObama
Hawaii is leading the way on some of the most important issues. Enter for the chance to see that progress firsthand: http://t.co/BR2MLmGfvG,BarackObama
Repealing #Obamacare: still a bad idea. http://t.co/xV5QdL22nZ,BarackObama
More Americans don't have to worry about medical bills breaking the bankäóîthanks to #Obamacare. http://t.co/JCBYV4DV7N,BarackObama
"Aloha, Oahu: http://t.co/nLJEkK3ohA http://t.co/ULswTs3tnZ",BarackObama
Hawaii has been a national leader in the progressive movement. Celebrate that progressäóîand you could win a free trip: http://t.co/JZ45IJxHJ1,BarackObama
It doesn't get much better than the chance for a free trip to Hawaii. Enter today: http://t.co/JKT7ZT3aA1 http://t.co/U2ktJsUYUW,BarackObama
"New report: Left unchecked, climate change presents catastrophic risks to human health. http://t.co/doPjF4h0Ul #ActOnClimate",BarackObama
RT @WhiteHouse: Join the #ActOnClimate conversation on public health around today's White House summit äÊÍ http://t.co/tYWUJQpRie http://t.coäó_,BarackObama
"RT @OFA_RI: Our state legislators and @GinaRaimondo just took action to support hardworking families. Congrats, Rhode Island. #RaiseTheWage",BarackObama
Game on. #SheBelieves http://t.co/KCemzdPQ83,BarackObama
"The benefits of fighting climate change are clearäóîthe sooner we #ActOnClimate, the better off we'll be. http://t.co/i4ZN8k7xL6",BarackObama
Repealing #Obamacare would leave 19 million Americans without the security of health care: http://t.co/7Rv61ie5L4,BarackObama
"If #Obamacare is repealed, the national debt could increase by $137 billion: http://t.co/7JTh4e8pZf",BarackObama
It's a win-win. #ActOnClimate http://t.co/aA8q5iTTCn,BarackObama
"""In a relentlessly-changing economy, weäó»ve got more work to do."" äóîPresident Obama on growing economic opportunity http://t.co/3OQ6Xiz6Ix",BarackObama
Fighting climate change with solar power creates jobs. #PutSolarOnIt http://t.co/0zWThuBfn7,BarackObama
"In the weekly address, President Obama discusses creating new pathways of economic opportunity for all Americans: http://t.co/3OQ6Xiz6Ix",BarackObama
Retweet if you agree. http://t.co/1NHLdFKPMS,BarackObama
The EPA's standards for trucks will save billions of dollars while decreasing carbon pollution: http://t.co/8r50Jx68md #ActOnClimate,BarackObama
Legislators across the country are consistently attacking women's rights. It's time to fight back: http://t.co/ce1vuZPBdG #StandWithWomen,BarackObama
Reducing carbon pollution is a job creator. Read more from @GinaEPA: http://t.co/QDZrPU0UB2 #ActOnClimate,BarackObama
RT @WhiteHouse: Worth a read: @POTUS on @Pontifex's encyclical urging action on climate change äÊÍ http://t.co/I2pobA03WE #LaudatoSi http://täó_,BarackObama
RT @WhiteHouse: Full video: Watch President Obama's statement on the tragic #CharlestonShooting. http://t.co/LkxrbDmWQQ,BarackObama
LIVE: President Obama is delivering a statement on the shooting in South Carolina. http://t.co/bM8ZaurUeK,BarackObama
"""From my family to yours, Ramadan Kareem."" äóîPresident Obama",BarackObama
Find out why it's economically beneficial to #ActOnClimate from @GinaEPA: http://t.co/8JzVHYpKg2,BarackObama
Follow up: More on bees. http://t.co/PFpy4y8OCR,BarackObama
This is an ongoing battle. Be on the front lines of the fight for women's rights: http://t.co/es4zz8v1CB #StandWithWomen,BarackObama
"In only three months, state legislators introduced 332 provisions restricting choice: http://t.co/PHXXDJZOue #StandWithWomen",BarackObama
Investing in the clean energy industry is an important way to #ActOnClimate. http://t.co/aSEpaFiSMj,BarackObama
These investments put us $4 billion closer to clean energy solutions: http://t.co/f2xr2nsJW1 #ActOnClimate,BarackObama
RT @WhiteHouse: RT the news: We're announcing $4 billion in new clean energy  investments äÊÍ http://t.co/0UnLOvAzl3 #ActOnClimate http://t.cäó_,BarackObama
Let's. Go. Hawks. http://t.co/igbbXwVMjx,BarackObama
Economic growth is just one way #DACAworks. See how your state will benefit from more #ImmigrationAction: http://t.co/5grtIZKm7H,BarackObama
"Because #DACAworks, hundreds of thousands of young people are closer to the American dream. http://t.co/9P1GrqUz2j",BarackObama
"""On Flag Day ... we pay tribute to this banner of hope and opportunity."" äóîPresident Obama #FlagDay http://t.co/K3JLzM7HT7",BarackObama
"""Trade thatäó»s fair and free and smart will grow opportunity for our middle class."" äóîPresident Obama http://t.co/pJI3V2Nn7J #LeadOnTrade",BarackObama
"In the weekly address, the President discusses our growing economy and why it's so important that we #LeadOnTrade: http://t.co/pJI3V2Nn7J",BarackObama
States like Hawaii are leading the fight against climate change: http://t.co/V5Z9p0EuFr #SwitchToClean,BarackObama
Read why President John F. Kennedy believed trade was integral to Americaäó»s prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade,BarackObama
This is what's at stake for workers across the country if Congress votes no on expanding TAA: http://t.co/AdFNJVUny0,BarackObama
"For 41 years, TAA has been a lifeline for millions of workers. Today, Congress can make sure that lifeline continues. http://t.co/7ljmipUAuq",BarackObama
From @CarolineKennedy: Why it's so important for the United States to #LeadOnTrade: http://t.co/UUt18RoRWo,BarackObama
200 trillion gallons of rain fell in Mayäóîthe wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,BarackObama
Expanding #CollegeOpportunity is vital to America's success in a global economy: http://t.co/EmQaPg9iP4,BarackObama
Climate change is already affecting our communities. That's why the President is taking steps to #ActOnClimate now. http://t.co/2VhVCQ2E7p,BarackObama
Hawaii just set a goal of generating 100 percent of its electricity from renewable resources: http://t.co/CMcQu38tqg #SwitchToClean,BarackObama
This is how #Obamacare is making health care in America better: http://t.co/d6vL0tdZZo,BarackObama
Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/zD5JOnJJGI http://t.co/zM8PssQz6p,BarackObama
"""Itäó»s up to all of us ... to help make the right to health care a reality for all Americans."" äóîPresident Obama #ACAWorks",BarackObama
"According to a recent poll, a clear majority of Americans don't want federal #Obamacare subsidies rolled back: http://t.co/4aYVdAzKVh",BarackObama
LIVE: President Obama is speaking about the benefits of #Obamacare at @TheCHAUSA. http://t.co/uw5wjjNKbZ,BarackObama
Tune in at 11:50 a.m. ET to watch the President discuss how #Obamacare has improved our health care system: http://t.co/UaLtzkNlMV,BarackObama
Celebrate #NationalBestFriendsDay with the person who brings out the best in you. http://t.co/OVa0I0ItC9,BarackObama
"RT @WhiteHouse: ""All the G-7 countries have now put forward our post-2020 targets for reducing carbon emissions"" äóî@POTUS #G7Summit http://täó_",BarackObama
Read why former U.S. Trade Representative Ron Kirk thinks it's time for the United States to #LeadOnTrade: http://t.co/TU84un00UH,BarackObama
Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/pTyByoRWiB http://t.co/6CzJziVTGw,BarackObama
"""Iäó»m going to keep doing everything I can to make our immigration system more just and more fair."" äóîPresident Obama http://t.co/c3jcEOtLEA",BarackObama
"In the weekly address, the President discusses #ImmigrantHeritageMonth and fixing our broken immigration system. http://t.co/FCQz6tgz7F",BarackObama
"""Beau Biden was an original. He was a good man. A man of character. A man who loved deeply and was loved in return."" äóîPresident Obama",BarackObama
"Read a few wise words from Beau Biden, and see the incredible legacy he leaves behind. http://t.co/2o25fkyn76",BarackObama
"If you think access to higher education is a key to success, stand up for #CollegeOpportunity: http://t.co/ln9TxHN6o9 http://t.co/EoFGRvRTj5",BarackObama
"With higher hourly wages and 280,000 new jobs, May's jobs report is good news for our economy. http://t.co/3IT8WkRfrZ",BarackObama
"If all 50 states expanded Medicaid, they would save billions of dollars and thousands of lives. Read more: http://t.co/BLmQTiWqKW",BarackObama
"The economy added 280,000 jobs in Mayäóîmarking 63 consecutive months of private-sector job growth.",BarackObama
"There's been a lot of progress on LGBT equality, but there's more work to do. Add your name to join the fight: http://t.co/gxSBV0KY8c",BarackObama
RT @WhiteHouse: FACT: States refusing to expand Medicaid through the ACA are leaving 4.3 million uninsured äÊÍ http://t.co/yspWD1vvKm http://äó_,BarackObama
This shouldn't be a partisan issue. It's time to #ActOnClimate. http://t.co/iOsR9roqLd,BarackObama
It's more fun to run with a friend. #NationalRunningDay http://t.co/3ywdYQtL4i,BarackObama
Keep the momentum going in the fight for equality. Add your name now: http://t.co/i3keRtNN1d http://t.co/rIpdOwSozk,BarackObama
Here's one way to spark change: Share what LGBT equality means to you. http://t.co/NBMdHNqUnG,BarackObama
Join the team that's fighting for LGBT equality: http://t.co/p8ssh2vgKS http://t.co/9jpzHSphzC,BarackObama
People across the country are #WearingOrange today to stand up against gun violence. http://t.co/qmFvPuYmFU,BarackObama
When all Americans are treated equallyäóîno matter who they are or whom they loveäóîour country will be a better place. http://t.co/KmQ9Ugo7eV,BarackObama
RT @WhiteHouse: äóìOne of my core principles is that I will never engage in a politics in which Iäó»m trying to divide peopleäó äóî@POTUS http://täó_,BarackObama
Your story matters in the fight for LGBT rightsäóîshare it here: http://t.co/FjAdgfkW0D,BarackObama
It takes courage to share your story. https://t.co/Q7wWjV9Rxx,BarackObama
Be on the right side of history. Add your name to continue the fight for equality: http://t.co/08I1PRCsAM #LoveIsLove,BarackObama
Happy Pride Month. #LoveIsLove http://t.co/cpbspiyr7e,BarackObama
"""For all that Beau Biden achieved in his life ... nothing claimed a fuller focus of his love and devotion than his family."" äóîPresident Obama",BarackObama
Watch President Obama address key national security measures and reforms in the weekly address: http://t.co/rFunNqIFLV,BarackObama
Add your name to join the team fighting back against climate change denial: http://t.co/JNEXVHyT0q #ActOnClimate http://t.co/Hbu3cZcUgR,BarackObama
"""Let us carry his legacy forward."" äóîPresident Obama on President John F. Kennedy, born 98 years ago today http://t.co/6lvHCwe9qW",BarackObama
Another reason why health care reform is so important to millions of Americans. http://t.co/9A0mRMXsqL,BarackObama
New clean water provisions will help protect the health of 117 million Americans. Read more: http://t.co/7qXT338jls #CleanWaterRules,BarackObama
RT @WhiteHouse: A sea level rise of just 1 foot could cost America $200 billion. It's time to #ActOnClimate: http://t.co/lU2sqP1U2v http://äó_,BarackObama
Read this blog from @GinaEPA and Jo-Ellen Darcy on why protecting water sources is so important: http://t.co/gGqsIgvegm #CleanWaterRules,BarackObama
Enforceable labor and environmental protections are just a couple of reasons why America needs to #LeadOnTrade. http://t.co/4THWZFdRHh,BarackObama
Read about the hurricane preparedness briefing the President is receiving in Miami today: http://t.co/NfRkw4p8l7 #ActOnClimate,BarackObama
A huge step forward in making sure our drinking water is clean. #CleanWaterRules http://t.co/yRZIOgss8Z,BarackObama
Read why #CleanWaterRules are essential to prevent pollution and protect our drinking waters: http://t.co/FXNuuAbJ5n,BarackObama
"When 97 percent of climate scientists agree, it's time for the deniers to put politics aside and #ActOnClimate. http://t.co/mbHMhbVJK9",BarackObama
RT @EPA: BREAKING NEWS: Our Clean Water Rule has been finalized. https://t.co/k58D7iTOXZ Learn more: http://t.co/CLM6JSQq2L. #CleanWaterRuläó_,BarackObama
These #CleanWaterRules will protect America's drinking water from polluters. http://t.co/P643CfwEBV,BarackObama
Millions of Americans are counting on this. http://t.co/ncc9veKX6Q,BarackObama
RT @WhiteHouse: Sally Ride would've been 64 today.Here's how she inspired us to reach for the stars äÊÍ http://t.co/hTKHwdxQ8w http://t.co/Läó_,BarackObama
Cities nationwide are answering the President's call to #LeadOnLeave and #RaiseTheWage: http://t.co/3VDPVvvCGz,BarackObama
"The President is pursuing the most progressive trade agreement in U.S. history. You can help fight for it, too: http://t.co/uZvkgHBQ7J",BarackObama
"RT @WhiteHouse: At 11:20am ET, watch President Obama speak on #MemorialDay at Arlington National Cemetery äÊÍ http://t.co/vUssNvn1AA http://täó_",BarackObama
"""Americans gave everything they hadäóînot for glory ... but for something greater than themselves."" äóîPresident Obama http://t.co/4xV5ajotkU",BarackObama
Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl,BarackObama
Watch President Obama pay tribute to the United States Armed Forces in the weekly address: http://t.co/NttY012PUi #MemorialDayWeekend,BarackObama
"If the U.S. doesn't #LeadOnTrade, others will. Let's make sure America writes the rules in this global economy: http://t.co/BL15PXZBuC",BarackObama
America needs to lead the way and #ActOnClimate. http://t.co/w9QG9qPxF4 http://t.co/U3T5negdYn,BarackObama
The deadline to be part of the summer #OFAFellows program is tomorrowäóîapply here: http://t.co/yN8vcgQg7f,BarackObama
LIVE: The President is speaking to the Adas Israel Congregation in celebration of Jewish American Heritage Month. http://t.co/yHfyWCckLt,BarackObama
Love is winning: http://t.co/KjLt3A8mk3 #LoveIsLove http://t.co/0EdqRMaqXX,BarackObama
Read how the Obama administration is stepping up to protect honeybees and other pollinators: http://t.co/P6rMxeUq1L,BarackObama
RT @WhiteHouse: A sea level rise of just 1 foot could cost America $200 billion.It's time to #ActOnClimate: http://t.co/K5YxkHO9qw http:/äó_,BarackObama
Check out the President's speech at the United States Coast Guard Academy on why it's so important to #ActOnClimate: http://t.co/4Zxjs2v9ap,BarackObama
This is about making sure there's a level playing field for American workers in the global economy. http://t.co/kMibkh65YB #LeadOnTrade,BarackObama
TV won't be the same without Dave. http://t.co/9q5NHTf3b5,BarackObama
"America needs to #LeadOnTrade. If you want trade policy that's tough, progressive, and transparent, add your name: http://t.co/xv3tZi1G4H",BarackObama
RT @WhiteHouse: The planet is getting warmer.Glaciers are melting.Sea levels are rising.It's time to #ActOnClimate. http://t.co/l1rKJK5äó_,BarackObama
"""This cannot be subject to the usual politics and the usual rhetoric."" äóîPresident Obama on climate change #ActOnClimate",BarackObama
"""It will not be easy, it will require sacrifices, and the politics will be tough. But there is no other way."" äóîPresident Obama #ActOnClimate",BarackObama
"""The only way the world is going to prevent the effects of climate change is to slow down the warming of the planet."" äóîPresident Obama",BarackObama
"""Climate changeäóîand especially rising seasäóîis a threat to our homeland security."" äóîPresident Obama #ActOnClimate",BarackObama
"""Denying it or refusing to deal with it endangers our national security."" äóîPresident Obama on climate change #ActOnClimate",BarackObama
"""Cadets, the threat of a changing climate cuts to the very core of your service."" äóîPresident Obama to the U.S. Coast Guard Academy graduates",BarackObama
"""The planet is getting warmer. Fourteen of the 15 hottest years on record have been in the past 15 years."" äóîPresident Obama #ActOnClimate",BarackObama
"""The best scientists in the world know that climate change is happening."" äóîPresident Obama #ActOnClimate",BarackObama
LIVE: President Obama is delivering the keynote address at the commencement ceremony of the U.S. Coast Guard Academy. http://t.co/bkb3Wwjzvi,BarackObama
Tune in at 11:35 a.m. ET to watch the President deliver a commencement speech at the U.S. Coast Guard Academy: http://t.co/0CUMi3p5BU,BarackObama
This is why health care reform matters. http://t.co/vc3R43veNk,BarackObama
RT @WhiteHouse: Celebrate 50 years of @HeadStartGov with President Obama and these cute kids from Kansas äÊÍ http://t.co/5r9Ip9gxWi https://täó_,BarackObama
Bees. http://t.co/gzqCOf1l0i,BarackObama
This is your opportunity to get your start in community organizing: http://t.co/XVzPFfiNX0,BarackObama
It's time to do away with Mad Men-era workplace policiesäóîadd your name if you agree: http://t.co/i5jzNPSEwi http://t.co/OOj85HZfYn,BarackObama
LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2,BarackObama
"Welcome @POTUS, the official government account of the President of the United States.",BarackObama
What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM,BarackObama
"""We want a place where you can make it if you try. Thatäó»s the promise we make to our young people."" äóîPresident Obama http://t.co/kCzW0tJFQg",BarackObama
"In the weekly address, President Obama discusses the importance of expanding opportunity for all Americans: http://t.co/viCQAQZm4k",BarackObama
This is about leveling the playing field for American workers in the global economyäóîsay it's time to #LeadOnTrade: http://t.co/6PwUby8jHz,BarackObama
RT @WhiteHouse: President Obama applauds the Senate on taking an important step toward a trade deal that benefits American workers. http://äó_,BarackObama
You could be the next great grassroots organizer. Here's how: http://t.co/7dyYULsFmY #OFAFellows,BarackObama
"""Thereäó»s going to be one killer blues session in heaven tonight."" äóîPresident Obama on the passing of #BBKing http://t.co/GD2yY6vymV",BarackObama
"""When it comes to a woman's health, no politician should get to decide what's best for you."" äóîPresident Obama #NWHW http://t.co/IxN0WtNZ0E",BarackObama
This is a real step forward in creating a fair environment for the roughly 40 million Americans with student debt: http://t.co/8TdhanWMrF,BarackObama
"It's the #GimmeFive challenge, presidential style. http://t.co/5ZLnuQ65ly",BarackObama
This shouldn't be an issue in 2015. #LeadOnLeave http://t.co/dJFCjxeS1R,BarackObama
Yumi used to think she couldn't make a differenceäóînow she's helping DREAMers in her community. Read her story: http://t.co/LtBswxiF8o,BarackObama
It's time for the United States to #LeadOnTradeäóîadd your name if you agree: http://t.co/qdytgxXBZo,BarackObama
America needs to #LeadOnTrade by making sure any deal lives up to our values. (graphic via @WhiteHouse) http://t.co/TqJAo0cGeH,BarackObama
"""Our thoughts and prayers go out to the families and friends of those we lost last night."" äóîPresident Obama on the Amtrak derailment",BarackObama
Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave,BarackObama
It's time to do better by working families. Let's #LeadOnLeave. http://t.co/fp5rw6y6of,BarackObama
RT @WhiteHouse: RT if you agree: Itäó»s time to expand opportunity by investing in early childhood education. #PovertySummit http://t.co/jGFMäó_,BarackObama
Sign on if you agree that working families deserve paid leave: http://t.co/3FaJzk6cI8 #LeadOnLeave,BarackObama
NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha,BarackObama
RT @WhiteHouse: Watch President Obama surprise moms across the country to wish them a #HappyMothersDay: https://t.co/PVRIZ389Oh,BarackObama
"As we continue to celebrate mothers, let's make sure workplace policies live up to what they deserve: http://t.co/hloGsujQfS #LeadOnLeave",BarackObama
It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g,BarackObama
"""We will be forever grateful for what these remarkable men and women did."" äóîPresident Obama http://t.co/C3Rg4rkRyv",BarackObama
WATCH: President Obama honors the 70th anniversary of VE Day in the weekly address: http://t.co/vMm2UxSIFt,BarackObama
President Obama visits his 50th state today. See White House photographer @PeteSouza's gallery from the first 49: http://t.co/mQwCsZEcqM,BarackObama
"In the last 62 months, over 12.3 million private-sector jobs have been added to the economy. Read more: http://t.co/f0QrgOt1iB",BarackObama
"""When the playing field is level, nobody beats the United States of America."" äóîPresident Obama #LeadOnTrade",BarackObama
"""If any agreement undercuts working familiesäóîI wouldnäó»t sign it."" äóîPresident Obama #LeadOnTrade",BarackObama
"""If you are opposed to these smart, progress trade deals, that means you must be satisfied with the status quo."" äóîPresident Obama",BarackObama
"""We have to make sure America writes the rules of the global economy."" äóîPresident Obama #LeadOnTrade",BarackObama
"""If we don't write the rules for trade around the world, guess what: China will."" äóîPresident Obama #LeadOnTrade",BarackObama
"""I view smart trade agreements as a part of middle-class economics."" äóîPresident Obama #LeadOnTrade",BarackObama
"LIVE: President Obama is speaking about trade in Beaverton, Oregon. http://t.co/m7g1VbsPrj",BarackObama
"Tune in at 12:15 p.m. ET to watch the President deliver remarks on trade in Beaverton, Oregon: http://t.co/m7g1VbsPrj",BarackObama
"The economy added 223,000 jobs in Apriläóîthat's a record 62 consecutive months of private-sector job growth.",BarackObama
Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd,BarackObama
"Carbon pollution in the atmosphere has hit a dangerous milestone. It's time for action, not denial. http://t.co/PbTnZNaFTi #ActOnClimate",BarackObama
That time President Obama didn't need an anger translator to show how much we need to #ActOnClimate: http://t.co/gI2YPGJ15B #TBT,BarackObama
Addressing climate change isn't just good for our planet and our economyäóîit's good for our health: http://t.co/JWLJwnOI1a #ActOnClimate,BarackObama
RT @VP: CommunityCollegeShouldBeFree.#collegein5words https://t.co/EQrXb7ILnZ http://t.co/Sy5Yo7QNAD,BarackObama
Add your name if you're ready to #ActOnClimate: http://t.co/Ivsom2VXOg http://t.co/T7CeyDxzkk,BarackObama
David Letterman and President Obama discussed retirement plans last night. Take a look: http://t.co/ZfMIDfd92e,BarackObama
This @OFA volunteer is fighting to make the world better for her grandchildren. http://t.co/S2Bgd6Tq7L,BarackObama
Working families deserve paid leave. #LeadOnLeave http://t.co/5tlrfY7ZfQ,BarackObama
Happening now: President Obama delivers remarks for the launch of the My Brother's Keeper Alliance at @LehmanCollege. http://t.co/Rh8KgadI7g,BarackObama
Tune in at 2:35 p.m. ET to watch the President speak at the launch of the My Brother's Keeper Alliance. http://t.co/UDmQPkCfss,BarackObama
The science is clearäóîclimate change shouldn't be ignored. #ActOnClimate http://t.co/4cDfjNrvYe,BarackObama
"""A great education can be within everyoneäó»s reach."" äóîPresident Obama http://t.co/mysKXSSvH7",BarackObama
"WATCH: In the weekly address, President Obama reiterates his commitment to expanding access to education. http://t.co/mysKXSAUix",BarackObama
Teachers have the ability to influence their students for life. #ThankATeacher and share how important yours were: http://t.co/KgJczHwPMP,BarackObama
RT @FLOTUS: Who's ready for #CollegeSigningDay?Share a photo in your college gear to celebrate students pushing to #ReachHigher. http://t.äó_,BarackObama
Know someone who would be perfect for this fellowship? Here's where to apply: http://t.co/ahGWYDvUSD,BarackObama
"RT @WhiteHouse: ""I want boys and girls studying all the subjects and getting good at all the subjects"" äóîPresident Obama #BooksForAll http:/äó_",BarackObama
President Obama runs into a group of schoolchildren while walking near the White House. WARNING: cuteness ensues. http://t.co/rmFzZICnlX,BarackObama
Read President Obama's op-ed in the @MiamiHerald on why we can't wait to #ActOnClimate: http://t.co/XZf9ASsVVU,BarackObama
LIVE: The President takes a virtual field trip and discusses improving access to libraries for students. http://t.co/2nvtVWNJdc #BooksForAll,BarackObama
